method,environment,tau,seed,execution_class,resume_step,config_path,config_bytes,config_sha256,eval_path,eval_bytes,eval_sha256,checkpoint_path,checkpoint_bytes,checkpoint_sha256,primary_log_path,primary_log_bytes,primary_log_sha256,recovery_log_path,recovery_log_bytes,recovery_log_sha256
bar,halfcheetah-medium-v2,14,1,gpu_designated,,results/bar_p3/halfcheetah-medium-v2_tau14_mpi3_seed1/config.json,678,1889b4d39bbb31a9189527b2d2ea7cc266c683910e7303174d7b822c575e6c68,results/bar_p3/halfcheetah-medium-v2_tau14_mpi3_seed1/eval.csv,222,bbaab4fa5a2f9cb2f338f3516957f474329d5b4be9143f385f071bbb690f369b,results/bar_p3/halfcheetah-medium-v2_tau14_mpi3_seed1/params_1000000.pkl,5192781,2e12a075bae4bf577a111c5af7dd32a48d1b341f60bebfb5d6928f6f709a51fc,logs/bar_p3/halfcheetah-medium-v2_tau14_mpi3_seed1.log,2594,7920546878c193d82eb8d4cefe9be3a5234d57b95f77826feef1a436e9a0a61d,,,
bar,halfcheetah-medium-v2,20,0,gpu_designated,,results/bar_p3/halfcheetah-medium-v2_tau20_mpi3_seed0/config.json,678,2170b76fc51f09590fb4c4aa056fca1f79cc23155f76effdb4bb13c62ece51d6,results/bar_p3/halfcheetah-medium-v2_tau20_mpi3_seed0/eval.csv,224,fa0ceb11d3202fc5e2d80ea5dffa7d6709503e1f7e8980d000bc45bee7cdbdd3,results/bar_p3/halfcheetah-medium-v2_tau20_mpi3_seed0/params_1000000.pkl,5192781,68a3ad392ee61d59e6164f630dba8c36ce36e8ca75104a15ff20ddfb755f7c6c,logs/bar_p3/halfcheetah-medium-v2_tau20_mpi3_seed0.log,2594,296bda619044d9cd37dd1751b2ae6daa0b391fc95ef794756750192490e9ac4a,,,
bar,halfcheetah-medium-v2,20,1,gpu_designated,,results/bar_p3/halfcheetah-medium-v2_tau20_mpi3_seed1/config.json,678,3cd7c0c15f595223660abcdc3949f6302d3476e285629f106ce39b57683645b6,results/bar_p3/halfcheetah-medium-v2_tau20_mpi3_seed1/eval.csv,224,1bcc64012a53df98b90323d55026aa6be7c3064d101356b0dfb44f0098827d29,results/bar_p3/halfcheetah-medium-v2_tau20_mpi3_seed1/params_1000000.pkl,5192781,8950ccc4a6f1b39ef988bc75abf3078a905734057f0bb5223ba013b94819f846,logs/bar_p3/halfcheetah-medium-v2_tau20_mpi3_seed1.log,2594,0d5fb047460b6629c1d4667e1c8e48f8b4d4f838d3d256f8f9ec188f76f7afd2,,,
bar,halfcheetah-medium-replay-v2,4,0,gpu_designated,,results/bar_p3/halfcheetah-medium-replay-v2_tau4_mpi3_seed0/config.json,684,224ab250f267a93fbffb02a7c1d01aadd6c09efca9124e9f161ce7aa5502395e,results/bar_p3/halfcheetah-medium-replay-v2_tau4_mpi3_seed0/eval.csv,220,945ce2b7226b160f7dc422a755020998aecd030ea661d989c13260617b67e303,results/bar_p3/halfcheetah-medium-replay-v2_tau4_mpi3_seed0/params_1000000.pkl,5192788,2693d906711ce7c22a70928b628d0a712560797e2b43d7cea3a3c5cb33dd013d,logs/bar_p3/halfcheetah-medium-replay-v2_tau4_mpi3_seed0.log,2612,9e4bd9b22abfeb51c03528640cf439d4e040f12320b476c33fdf85c8916517b9,,,
bar,halfcheetah-medium-replay-v2,4,1,gpu_designated,,results/bar_p3/halfcheetah-medium-replay-v2_tau4_mpi3_seed1/config.json,684,35bfcabc8ad93346366f1a578d3f07445a690cdf09fc2510a819801467fb1685,results/bar_p3/halfcheetah-medium-replay-v2_tau4_mpi3_seed1/eval.csv,223,5e29e3a27b65bebbb0408c54a795480a57a048e1d0f1010e1abdc19dadb32c0f,results/bar_p3/halfcheetah-medium-replay-v2_tau4_mpi3_seed1/params_1000000.pkl,5192788,f138b537bba8433efe94e2632cd29bbdfc999ebb9a1d0845392032046f62dada,logs/bar_p3/halfcheetah-medium-replay-v2_tau4_mpi3_seed1.log,2612,e3d6496ac38030d6c2e4192b3180753a29e30b1070208f19ad576d7c16252b36,,,
bar,halfcheetah-medium-replay-v2,7,0,gpu_designated,,results/bar_p3/halfcheetah-medium-replay-v2_tau7_mpi3_seed0/config.json,684,4b2276b899b9905016952f97d33bc636777633692ab92ac2eddf6591c7c8cac7,results/bar_p3/halfcheetah-medium-replay-v2_tau7_mpi3_seed0/eval.csv,225,157d429e27b8f60054201a119a8cee28011f7f7682a7cb3cb033df64fb5b3385,results/bar_p3/halfcheetah-medium-replay-v2_tau7_mpi3_seed0/params_1000000.pkl,5192788,18eae531bd8ce2c5109a84a86b8b79773e3181b7caa0aecdff4df50e7b9234c1,logs/bar_p3/halfcheetah-medium-replay-v2_tau7_mpi3_seed0.log,2612,0b585ee7539c14498acb718dad9d5f5de43bcb7b3a233693125a9ab5c76df3b7,,,
bar,halfcheetah-medium-replay-v2,7,1,gpu_designated,,results/bar_p3/halfcheetah-medium-replay-v2_tau7_mpi3_seed1/config.json,684,08ae08cae63ea9d5534ef189c99ce2fef0f81ed8e3d264911072c2111de28a7d,results/bar_p3/halfcheetah-medium-replay-v2_tau7_mpi3_seed1/eval.csv,220,ad86503b097c561d679ebaf8b094bc76023adb802c086a8b794104ee285cd618,results/bar_p3/halfcheetah-medium-replay-v2_tau7_mpi3_seed1/params_1000000.pkl,5192788,7d158430a369acd33d23fbe697159176528649ac3a32cfc796d32275801fd9ee,logs/bar_p3/halfcheetah-medium-replay-v2_tau7_mpi3_seed1.log,2612,5d14eb7a911e971c63f629ec1a2d42ee385e9b4e14187018e71df085e13458e7,,,
bar,halfcheetah-medium-replay-v2,10,0,gpu_designated,,results/bar_p3/halfcheetah-medium-replay-v2_tau10_mpi3_seed0/config.json,685,4a980b7c49f32b1039bc65607d90ee6ad0d66e63ec7ddc65af07532a5f5c9e1e,results/bar_p3/halfcheetah-medium-replay-v2_tau10_mpi3_seed0/eval.csv,221,102e43ef880eadf6cfed8b927d9d9f5eed021d231188f91cf0b8e252d648643c,results/bar_p3/halfcheetah-medium-replay-v2_tau10_mpi3_seed0/params_1000000.pkl,5192788,c396c88fe4b306c5140ba5098d961cd3961bc626d19962023a70053fff4d9e4d,logs/bar_p3/halfcheetah-medium-replay-v2_tau10_mpi3_seed0.log,2615,37cc4c0f17affed7505049b131efee27a606c2d4cf1f9cbed0c6c5695288ce96,,,
bar,halfcheetah-medium-replay-v2,10,1,gpu_designated,,results/bar_p3/halfcheetah-medium-replay-v2_tau10_mpi3_seed1/config.json,685,6822570eff0326132f1e0e96489029309f188ee80d4629aa060ea1652c2e9430,results/bar_p3/halfcheetah-medium-replay-v2_tau10_mpi3_seed1/eval.csv,221,edea316189284c7f0f82ba06fe5506a439fe41cc8ed74961bbd16b1d0fef8207,results/bar_p3/halfcheetah-medium-replay-v2_tau10_mpi3_seed1/params_1000000.pkl,5192788,6b4d7440d5d1aba6b6b62ccea77da186f3376c2e7277eb476b2899329c7b7c2c,logs/bar_p3/halfcheetah-medium-replay-v2_tau10_mpi3_seed1.log,2615,46b8c6bfaf9a17a270a5041079107c6fdb1834bb50898bfe05f1363ef6e87741,,,
bar,halfcheetah-medium-replay-v2,14,0,gpu_designated,,results/bar_p3/halfcheetah-medium-replay-v2_tau14_mpi3_seed0/config.json,685,fb237c54d33d2dc310c1ca707fc58cab9627d632c6eee5b598fd99cfd7e80383,results/bar_p3/halfcheetah-medium-replay-v2_tau14_mpi3_seed0/eval.csv,221,9abb753e41e98abda44adadd7503c4915f7929b8b58143fbf98fbe916fc76c31,results/bar_p3/halfcheetah-medium-replay-v2_tau14_mpi3_seed0/params_1000000.pkl,5192788,1ad90282b9c5f363a0537499683d62da52b2256b0badd3650328627641973fc5,logs/bar_p3/halfcheetah-medium-replay-v2_tau14_mpi3_seed0.log,2615,2e5d31e5e8c4f0ac202528c7126093c9d559b67fcfc321c2e16126725509a10e,,,
bar,halfcheetah-medium-replay-v2,14,1,gpu_designated,,results/bar_p3/halfcheetah-medium-replay-v2_tau14_mpi3_seed1/config.json,685,a61c61807ab9968cb51ac59ba585558f1b9abab6a377b4c6cbcaf65df61bf4d2,results/bar_p3/halfcheetah-medium-replay-v2_tau14_mpi3_seed1/eval.csv,222,473a0342717ce86d28acef4006d09bd1fb6461864a9f10021b82ed16e2885b13,results/bar_p3/halfcheetah-medium-replay-v2_tau14_mpi3_seed1/params_1000000.pkl,5192788,1ee6e6003f59aa10466af957ef3ee5b88b29f56af33f723e9cf1bc747d2b453b,logs/bar_p3/halfcheetah-medium-replay-v2_tau14_mpi3_seed1.log,2615,551f4dd77672049e2ca862b9202da1cc40fdea11a502a47f824edd2aac24149e,,,
bar,halfcheetah-medium-replay-v2,20,0,gpu_designated,,results/bar_p3/halfcheetah-medium-replay-v2_tau20_mpi3_seed0/config.json,685,1468b61106abf429adb82dc917f75794c22f98ffd236fe308dc65112f7683f54,results/bar_p3/halfcheetah-medium-replay-v2_tau20_mpi3_seed0/eval.csv,223,b784c146be4ae595eed6b3275c0ab8c0d1fabfe3d8b67333a6a850d2d9096062,results/bar_p3/halfcheetah-medium-replay-v2_tau20_mpi3_seed0/params_1000000.pkl,5192788,6306d7b60e220988011e0ef9e909dbd4e46436f203c2b1b0b4c6a001cd2c5ba7,logs/bar_p3/halfcheetah-medium-replay-v2_tau20_mpi3_seed0.log,2615,e0e5d9758be96e2f7cef0c238b42918e71cd90cb8cbc4767902f4be19badc262,,,
bar,halfcheetah-medium-replay-v2,20,1,gpu_designated,,results/bar_p3/halfcheetah-medium-replay-v2_tau20_mpi3_seed1/config.json,685,bd9a9d882ec131cd4f8a9232d48206879cb3b7d9c2a9e1c5e013800ae00e3548,results/bar_p3/halfcheetah-medium-replay-v2_tau20_mpi3_seed1/eval.csv,221,7fb888778d6dd2ec5adb2d24ab098f1603e3ecf9fe96c9dde48faf8c8e11e5db,results/bar_p3/halfcheetah-medium-replay-v2_tau20_mpi3_seed1/params_1000000.pkl,5192788,a857ff28aca6446453a26a147fb7a08ca93f5eb3d90d9d835d762f00b148a57c,logs/bar_p3/halfcheetah-medium-replay-v2_tau20_mpi3_seed1.log,2615,73bb469ee200c61160c9ef5bd118631dbeb5b3c5d17c085f28dcc88f768a9745,,,
bar,halfcheetah-expert-v2,4,0,gpu_designated,,results/bar_p3/halfcheetah-expert-v2_tau4_mpi3_seed0/config.json,677,2cd76a40d462112f10f133a24b5427203a068d6f9f07b18a2d44ef3e617bc21a,results/bar_p3/halfcheetah-expert-v2_tau4_mpi3_seed0/eval.csv,220,eee620064fe7ecad8bf0c4ee32fceaeb5d05f06f4d85ef295eee92dc4c5d4abc,results/bar_p3/halfcheetah-expert-v2_tau4_mpi3_seed0/params_1000000.pkl,5192781,b6c3eee56fe201eef21e4dbb99ef2ba1c67d91cf6f6e7769c859fb315c0fc6c7,logs/bar_p3/halfcheetah-expert-v2_tau4_mpi3_seed0.log,2591,770f4a8c77ddf4bc239d7157ccbc278c4c46cb92c4937bca5e18bda66947fdb6,,,
bar,halfcheetah-expert-v2,4,1,gpu_designated,,results/bar_p3/halfcheetah-expert-v2_tau4_mpi3_seed1/config.json,677,d494b37c773268fba4a9026b824d04065a6890ef143f4d52a31a0e1a0793237f,results/bar_p3/halfcheetah-expert-v2_tau4_mpi3_seed1/eval.csv,223,93ba270d67d28baeb0e85adfb6bb46468e7e922ab6ece5de26d277c4ede7693a,results/bar_p3/halfcheetah-expert-v2_tau4_mpi3_seed1/params_1000000.pkl,5192781,3574ca84b4acfda52ea0c6b230a1d7da0e136dbca473ca0fb14cd6eb57f524c4,logs/bar_p3/halfcheetah-expert-v2_tau4_mpi3_seed1.log,2592,3334c58d446ac5d7188e855a61984e2e37af1791276e1f2b9038ae5bf8918d4d,,,
bar,halfcheetah-expert-v2,7,0,gpu_designated,,results/bar_p3/halfcheetah-expert-v2_tau7_mpi3_seed0/config.json,677,eb3277237221c9196f826c6beef616b56e0aa29d7bddd8337f13656f272d50ba,results/bar_p3/halfcheetah-expert-v2_tau7_mpi3_seed0/eval.csv,221,4f4d82b0c83e88637dfe0968bfd201bbae5669a40042f9d1d8a7c114015ee8c0,results/bar_p3/halfcheetah-expert-v2_tau7_mpi3_seed0/params_1000000.pkl,5192781,3a82a2d445cc5ef9567d18a610c30ad1e5d0100dbf3b75b21edeb8dee87aae1e,logs/bar_p3/halfcheetah-expert-v2_tau7_mpi3_seed0.log,2591,17a88765ac189a7be4c8ed1694ddbd90fc2d5ad9000ed5a431f46a59f1156b20,,,
bar,halfcheetah-expert-v2,7,1,gpu_designated,,results/bar_p3/halfcheetah-expert-v2_tau7_mpi3_seed1/config.json,677,27bed5be3b3aefa6f99e5a9b6f5205be7b0ca5bd930eee3a0b5fa91dc2bae646,results/bar_p3/halfcheetah-expert-v2_tau7_mpi3_seed1/eval.csv,220,2ff1c3646b7e69c8f1d8abb2fdc418edce098e318e2b7aa52ed95f686a4a4ed2,results/bar_p3/halfcheetah-expert-v2_tau7_mpi3_seed1/params_1000000.pkl,5192781,aa4f8a8f73e14178c69eceb35f6259190baeb2a99d72416b9278143007f4484b,logs/bar_p3/halfcheetah-expert-v2_tau7_mpi3_seed1.log,2591,cb82f64705f8959eafc6d5f0e41ce62e2530bdd44cf68c80a3628ce8cc8123ad,,,
bar,halfcheetah-expert-v2,10,0,gpu_designated,,results/bar_p3/halfcheetah-expert-v2_tau10_mpi3_seed0/config.json,678,a14f7276d07ff12422014f2ec9d8c09f08736ae4c82927bef429a94b42ac8716,results/bar_p3/halfcheetah-expert-v2_tau10_mpi3_seed0/eval.csv,217,ed4790ac7386455d9b88336ccdfbe49e5932d790afe35383196c42721209e0ce,results/bar_p3/halfcheetah-expert-v2_tau10_mpi3_seed0/params_1000000.pkl,5192781,dada79f34e3cf22dd45a3f67e875b2a88570ecbcef8fc168ba28edf961a3c64d,logs/bar_p3/halfcheetah-expert-v2_tau10_mpi3_seed0.log,2594,48ada19b653e78f42ac7b4b3a5c8dda2b726ea3c7f95e14ef05f997398d798e5,,,
bar,halfcheetah-expert-v2,10,1,gpu_designated,,results/bar_p3/halfcheetah-expert-v2_tau10_mpi3_seed1/config.json,678,9991904984b05bf9bdff7611359a502e2875b1fb0dd95626589a672a9e7095aa,results/bar_p3/halfcheetah-expert-v2_tau10_mpi3_seed1/eval.csv,225,5250c39c7f60c3e712e454af22f827a9dbe1c08c5c617816d25e8eac58de0124,results/bar_p3/halfcheetah-expert-v2_tau10_mpi3_seed1/params_1000000.pkl,5192781,82b34a248c2df87b0a633dd0c9a45af70e3255257683ab89609aa18aa632714c,logs/bar_p3/halfcheetah-expert-v2_tau10_mpi3_seed1.log,2594,52af52103431fa19ffc85ca9918aeb843dc449cd75a9a749062d153d13cf5f8c,,,
bar,halfcheetah-expert-v2,14,0,gpu_designated,,results/bar_p3/halfcheetah-expert-v2_tau14_mpi3_seed0/config.json,678,6a1e4d8f2afae147bf46e009fdf0fa48358e4410d8525d3ffc67087e50112f47,results/bar_p3/halfcheetah-expert-v2_tau14_mpi3_seed0/eval.csv,219,2926f949365c891a1d504b61efb3ffbed796c5e69133650465cbf9677bf8372d,results/bar_p3/halfcheetah-expert-v2_tau14_mpi3_seed0/params_1000000.pkl,5192781,aafed36769deb5f92734f8a3f08bb5db2cd4d5ff4fa1eaac1142838d726796c9,logs/bar_p3/halfcheetah-expert-v2_tau14_mpi3_seed0.log,2591,621f6949cffd8904b90e901fd4522ef517aec3e3331aa794a06155f53f8b2030,,,
bar,halfcheetah-expert-v2,14,1,gpu_designated,,results/bar_p3/halfcheetah-expert-v2_tau14_mpi3_seed1/config.json,678,873c600071e0d54cc6979a1bef295218a4befce58d8ac3135591632ff4e625b4,results/bar_p3/halfcheetah-expert-v2_tau14_mpi3_seed1/eval.csv,221,9d417de78c4a7230e67ec9c3142ccea904d78374cb43ebb107c001a32253f043,results/bar_p3/halfcheetah-expert-v2_tau14_mpi3_seed1/params_1000000.pkl,5192781,3131229a6fdc88b4809762b601076f6aefcdc371b08011cbdbf42a658716285a,logs/bar_p3/halfcheetah-expert-v2_tau14_mpi3_seed1.log,2594,d5a2ae79afd2b86016435d01f6056e98a6335d4286f0a9a9ba9afff36ec24863,,,
bar,halfcheetah-expert-v2,20,0,gpu_designated,,results/bar_p3/halfcheetah-expert-v2_tau20_mpi3_seed0/config.json,678,9883922eea591d74adc2d1ea78093f5fe608bb486c638378c945f215539c5105,results/bar_p3/halfcheetah-expert-v2_tau20_mpi3_seed0/eval.csv,224,c37f24b1f0f1a4b5ac14b4da824285be0426857f0d64425f2eb5fe2447c8c6d6,results/bar_p3/halfcheetah-expert-v2_tau20_mpi3_seed0/params_1000000.pkl,5192781,36233bfa8029c303aee0d4137e25e3be365700d9db10e63544daad0ad42a127a,logs/bar_p3/halfcheetah-expert-v2_tau20_mpi3_seed0.log,2590,933c5b12ae7c2e7540444654fe7a91ddb87b25ee9905eca7b7e24c483e8fe3d5,,,
bar,halfcheetah-expert-v2,20,1,gpu_designated,,results/bar_p3/halfcheetah-expert-v2_tau20_mpi3_seed1/config.json,678,e4f0606011d7a7d17a11af8f8eb02a06e0d6b4e47f1e15df397dace09374ac92,results/bar_p3/halfcheetah-expert-v2_tau20_mpi3_seed1/eval.csv,223,07e7cd03b6381d6081c03e93fd4a6b257b36e4f4690aeb1130b8ff470bb17fa9,results/bar_p3/halfcheetah-expert-v2_tau20_mpi3_seed1/params_1000000.pkl,5192781,6f316537ebd08f2f5aeac84026eee894f6ecb54c83e8d67b1b880f9395b56d3c,logs/bar_p3/halfcheetah-expert-v2_tau20_mpi3_seed1.log,2590,7d0f0c9f28c7811ffc42530a80f96d8cf9d6f353c40eaca60033b95792736e1a,,,
bar,walker2d-medium-v2,4,0,gpu_designated,,results/bar_p3/walker2d-medium-v2_tau4_mpi3_seed0/config.json,674,badeb7d6d52f47227e9284069443dfff5bedeaf972a03e92612b54cf3673fb27,results/bar_p3/walker2d-medium-v2_tau4_mpi3_seed0/eval.csv,221,11920c5b8bcd254ae159503eed85be7deda7b8b7d9c7e8ec8131ce2fdd1b9e9c,results/bar_p3/walker2d-medium-v2_tau4_mpi3_seed0/params_1000000.pkl,5192778,f180a6e310915a32e910c07117672166208c8ad866c8449c9983c15297cd710a,logs/bar_p3/walker2d-medium-v2_tau4_mpi3_seed0.log,2579,151049e16b801635b271e168bfb8decd9f9f71ba4890a09d73ad924890a8be46,,,
bar,walker2d-medium-v2,4,1,gpu_designated,,results/bar_p3/walker2d-medium-v2_tau4_mpi3_seed1/config.json,674,08465a9f5b6fca0c1c6188690e055d687a8eae0b78de0ac80115e6d5f5d70b78,results/bar_p3/walker2d-medium-v2_tau4_mpi3_seed1/eval.csv,223,c59186fd3abf4bcde22cec2e977f6d0bb26d0d99dc094f7217491a1810d1a34b,results/bar_p3/walker2d-medium-v2_tau4_mpi3_seed1/params_1000000.pkl,5192778,76e4b50688f908cdd7466028de6654577e5099db9a1243b9012acf3de846f6ec,logs/bar_p3/walker2d-medium-v2_tau4_mpi3_seed1.log,2579,e8b68bbd15db8028467485f93d6febdeb6c3b75800ffef201d12f3329571d71b,,,
bar,walker2d-medium-v2,7,0,gpu_designated,,results/bar_p3/walker2d-medium-v2_tau7_mpi3_seed0/config.json,674,cb62b675f7c21c53764acaf3b1cebb26da8a8ba3900c758fc78d67a5339c2ac5,results/bar_p3/walker2d-medium-v2_tau7_mpi3_seed0/eval.csv,221,93f8df0b8037591e7094053e462830405ad8f618cf9c30f457bfd8c2468b347a,results/bar_p3/walker2d-medium-v2_tau7_mpi3_seed0/params_1000000.pkl,5192778,d6e426647d632a8b5404764833b96fea3550391de3a78ae4d73c26bb97a60d4d,logs/bar_p3/walker2d-medium-v2_tau7_mpi3_seed0.log,2578,83d1b12276e3060f11b5ae2f3bbfea7f78415ec92407374175a09de1f86c1828,,,
bar,walker2d-medium-v2,7,1,gpu_designated,,results/bar_p3/walker2d-medium-v2_tau7_mpi3_seed1/config.json,674,8209fe48eb59f758893a0da205c9cc39ac378eb719049359770c6f4ab69ff7d2,results/bar_p3/walker2d-medium-v2_tau7_mpi3_seed1/eval.csv,217,875e5dba766e6ee76243a8a6e54b5fd2f7994b2ade6b2fc0e307513c9d10b4da,results/bar_p3/walker2d-medium-v2_tau7_mpi3_seed1/params_1000000.pkl,5192778,750ad1151e4e66caa9f88d45617e9f7b6f7eb2d56f09150ac00a54f4fe45162c,logs/bar_p3/walker2d-medium-v2_tau7_mpi3_seed1.log,2579,d2636d1b480f6ed559047fbc70bc5846025a877b5b2d7366b33192f3ec2b6174,,,
bar,walker2d-medium-v2,10,0,gpu_designated,,results/bar_p3/walker2d-medium-v2_tau10_mpi3_seed0/config.json,675,45cb32f300d0024bccb5c23f3f5aa510a19aaa95f77ecd819ed66ad995323845,results/bar_p3/walker2d-medium-v2_tau10_mpi3_seed0/eval.csv,220,f2bdb99463f29b31a38d286ab44fa82e8efa7f2ce304435ef9809eb599910c2f,results/bar_p3/walker2d-medium-v2_tau10_mpi3_seed0/params_1000000.pkl,5192778,3a0cdaf2801b31af67a1f889238fa0cd741c5e4779942da681425bb8f6b60f1b,logs/bar_p3/walker2d-medium-v2_tau10_mpi3_seed0.log,2582,68a72c785f49780f491ac3ea0fbbccd60d875e2792544c41f9b7f14c868dcc65,,,
bar,walker2d-medium-v2,10,1,gpu_designated,,results/bar_p3/walker2d-medium-v2_tau10_mpi3_seed1/config.json,675,7c7d768c65c01409a751fdb7f363a08931713b4fc243494e7d6a9a2b2e892bc0,results/bar_p3/walker2d-medium-v2_tau10_mpi3_seed1/eval.csv,222,a224b065030bf76f9de4f862f32dc1e33fe5b2766a66080f6f8cf2e438a5bd30,results/bar_p3/walker2d-medium-v2_tau10_mpi3_seed1/params_1000000.pkl,5192778,69a3031a4f4bc5f6269bf51e387c901f638856830c1545769483d3907c39ff5b,logs/bar_p3/walker2d-medium-v2_tau10_mpi3_seed1.log,2579,58f20582b95a029252df2153a08f2f3ccd6261ddd5cf030d5841b0d3cc95b134,,,
bar,walker2d-medium-v2,14,0,gpu_designated,,results/bar_p3/walker2d-medium-v2_tau14_mpi3_seed0/config.json,675,9d6a37f9e68b7b089e953c2d86c28893927a61e3a616bf5f9f3064537db0957c,results/bar_p3/walker2d-medium-v2_tau14_mpi3_seed0/eval.csv,226,e5114765779780a81035232f6a9b93ad39c931967a569916f2e75549c488240f,results/bar_p3/walker2d-medium-v2_tau14_mpi3_seed0/params_1000000.pkl,5192778,c3b78fd6448cb1ffcb5d9d4c5e6c7a47261a713f7c4844fc8478579e1ef67490,logs/bar_p3/walker2d-medium-v2_tau14_mpi3_seed0.log,2580,7c0cef508dbaf7f5353d358c1b6d8b7dafbe4e5ea6d48fe59ec32f5240ee3973,,,
bar,walker2d-medium-v2,14,1,gpu_designated,,results/bar_p3/walker2d-medium-v2_tau14_mpi3_seed1/config.json,675,5c510a4710ae0b9edb65af3fccda3413178dd26720fb2bb6a773ab55e42f0ab2,results/bar_p3/walker2d-medium-v2_tau14_mpi3_seed1/eval.csv,224,95309d05c2bf62c9976e02be763007c45e813aa84a67f2d9288992397090e779,results/bar_p3/walker2d-medium-v2_tau14_mpi3_seed1/params_1000000.pkl,5192778,bf326a6b881c8b8ae37c343ef92be2738372972ed7610b97b90873b6ddf399ab,logs/bar_p3/walker2d-medium-v2_tau14_mpi3_seed1.log,2582,688261c3a6f22403037d42e02aa971d69d7f1710ed8a72d125e3681f9d72f0b1,,,
bar,walker2d-medium-v2,20,0,gpu_designated,,results/bar_p3/walker2d-medium-v2_tau20_mpi3_seed0/config.json,675,ceccdfcbe7c4f544d33918faa94306a4ba457eabaaffccc6949675fc9f71ba12,results/bar_p3/walker2d-medium-v2_tau20_mpi3_seed0/eval.csv,232,d3d404e3161f008e5e1af3805fc2291a8f2c6c22264f5bc2ae81d81fc118a26f,results/bar_p3/walker2d-medium-v2_tau20_mpi3_seed0/params_1000000.pkl,5192778,d2cfd797a0bfb4cff3c1b7b3ae7f999edaa0aa97097c2124316986ed0edd3939,logs/bar_p3/walker2d-medium-v2_tau20_mpi3_seed0.log,2579,0a44c47b5541ac8d0eee5a0304e76c7897c49d893356b3dcdfb6ddd04e5651ef,,,
bar,walker2d-medium-v2,20,1,gpu_designated,,results/bar_p3/walker2d-medium-v2_tau20_mpi3_seed1/config.json,675,aa2a7e3a17f7b1b854790708218560a4d6907ee37aa86d59a780f7c0e2279c08,results/bar_p3/walker2d-medium-v2_tau20_mpi3_seed1/eval.csv,229,5465cd612110052ff9dad63b44183965eb5fb8b36a8c2f3e8eb9c63fc9e607a8,results/bar_p3/walker2d-medium-v2_tau20_mpi3_seed1/params_1000000.pkl,5192778,26065242a2ab9ad644a9ec95fdd279bb23114d22a860c0029d16519c90bdd911,logs/bar_p3/walker2d-medium-v2_tau20_mpi3_seed1.log,2579,cadd2d7eee2ad521953e4f302930bbeb3bd7387604e4d37d4296e30a4788a846,,,
bar,walker2d-medium-replay-v2,4,0,gpu_designated,,results/bar_p3/walker2d-medium-replay-v2_tau4_mpi3_seed0/config.json,681,fd1c40447d5d3d53080eccaefbecb85a69a94b0df681e1408b42c56d37c785df,results/bar_p3/walker2d-medium-replay-v2_tau4_mpi3_seed0/eval.csv,222,9506524642831256b29705a9c064ffb55bf7b45b8d2098f14c125fcac20ac519,results/bar_p3/walker2d-medium-replay-v2_tau4_mpi3_seed0/params_1000000.pkl,5192785,23f4103b59c731314c9c24e8eb06479f2e9dd5ece85bc64977a41da64732586a,logs/bar_p3/walker2d-medium-replay-v2_tau4_mpi3_seed0.log,2600,f96bbad6b22eab9831779ed9876f52663bf10e31d0180c6bd718a7b2d0157a77,,,
bar,walker2d-medium-replay-v2,4,1,gpu_designated,,results/bar_p3/walker2d-medium-replay-v2_tau4_mpi3_seed1/config.json,681,b16f15045cb3d2d2c3df44b38f6bffe8915ef52c751e243dad986dc4dd1f78a3,results/bar_p3/walker2d-medium-replay-v2_tau4_mpi3_seed1/eval.csv,223,5c542b2af53e9faded318d1fa19eac211dd2ca8ade56ba53ac11acf43b8b6c6a,results/bar_p3/walker2d-medium-replay-v2_tau4_mpi3_seed1/params_1000000.pkl,5192785,cad96c18a5a70f7b8a344ffe115ba7519879e5a5215463bf80ff7df63f0a0a5a,logs/bar_p3/walker2d-medium-replay-v2_tau4_mpi3_seed1.log,2600,bb186f2743935cc35a2238cc824ba5fba0b0ba2eeab4cae3a6e4631176647f33,,,
bar,walker2d-medium-replay-v2,7,0,gpu_designated,,results/bar_p3/walker2d-medium-replay-v2_tau7_mpi3_seed0/config.json,681,39eb1dd9c20678883478e98f27608890f6337855cee351f180132a02d98297d3,results/bar_p3/walker2d-medium-replay-v2_tau7_mpi3_seed0/eval.csv,221,657589a0f868e4c4493099384d06b5fc8a92f7318b5542c66a5824ba1e5e79a3,results/bar_p3/walker2d-medium-replay-v2_tau7_mpi3_seed0/params_1000000.pkl,5192785,25d408e88972b009997707d418c735ea66c7b11c7a5741555a7ac11254d9b76a,logs/bar_p3/walker2d-medium-replay-v2_tau7_mpi3_seed0.log,2600,95efbd489c56a658d9316a20ef9426322172cfb3e7e52cb92fbe0e75465b2ccc,,,
